time,load,solar,wind,wind_onshore,wind_offshore,hour,day_of_week,day_of_month,month,is_weekend,is_holiday,load_forecast,temperature,humidity,wind_speed,precipitation,weather_code,temperature_lag_1,humidity_lag_1,temperature_lag_24,humidity_lag_24,load_lag_1,load_lag_24,load_lag_168,rolling_mean_24,rolling_std_24
2020-08-10 19:00:00+00:00,55422.0,0.0,13032.0,8944.0,4088.0,19,0,10,8,0,0,52107.0,25.8,57,6.9,0.0,2,27.6,50.0,29.1,38.0,56284.0,46651.0,50950.0,53541.29166666666,10213.212003721948
2020-08-10 20:00:00+00:00,52250.0,0.0,13781.0,9126.0,4655.0,20,0,10,8,0,0,49142.0,25.4,56,10.0,0.0,1,25.8,57.0,27.9,42.0,55422.0,44721.0,47930.0,53855.0,10044.750015284835
2020-08-10 21:00:00+00:00,48413.0,0.0,13963.0,9645.0,4318.0,21,0,10,8,0,0,45602.0,24.6,57,10.9,0.0,2,25.4,56.0,26.8,46.0,52250.0,42245.0,44126.0,54112.0,9810.972459888746
2020-08-10 22:00:00+00:00,45548.0,0.0,12766.0,9199.0,3567.0,22,0,10,8,0,0,42627.0,24.1,60,12.0,0.0,0,24.6,57.0,26.2,49.0,48413.0,39873.0,41410.0,54348.458333333336,9516.850565908906
2020-08-10 23:00:00+00:00,43833.0,0.0,11970.0,8771.0,3199.0,23,0,10,8,0,0,40759.0,23.4,65,12.0,0.0,0,24.1,60.0,25.5,51.0,45548.0,37712.0,39788.0,54603.5,9125.60238869315
2020-08-11 00:00:00+00:00,43331.0,0.0,12453.0,8823.0,3631.0,0,1,11,8,0,0,39928.0,23.2,61,15.1,0.0,0,23.4,65.0,24.2,61.0,43833.0,37599.0,38993.0,54842.333333333336,8727.54131255301
2020-08-11 01:00:00+00:00,43314.0,0.0,12424.0,9107.0,3316.0,1,1,11,8,0,0,40068.0,22.0,65,12.5,0.0,0,23.2,61.0,22.9,70.0,43331.0,38290.0,38952.0,55051.66666666666,8366.029964225552
2020-08-11 02:00:00+00:00,44172.0,0.0,12027.0,9265.0,2762.0,2,1,11,8,0,0,40694.0,21.2,68,12.7,0.0,0,22.0,65.0,21.9,75.0,43314.0,39343.0,39932.0,55252.875,8022.83106982823
2020-08-11 03:00:00+00:00,47102.0,7.0,11650.0,9133.0,2518.0,3,1,11,8,0,0,43773.0,20.5,75,10.8,0.0,0,21.2,68.0,21.5,79.0,44172.0,42731.0,42886.0,55435.0,7771.9035886522515
2020-08-11 04:00:00+00:00,52627.0,619.0,11662.0,8826.0,2837.0,4,1,11,8,0,0,50373.0,20.0,80,12.0,0.0,0,20.5,75.0,21.2,82.0,47102.0,49536.0,48271.0,55563.79166666666,7695.130396833891
2020-08-11 05:00:00+00:00,57922.0,3853.0,9914.0,7327.0,2587.0,5,1,11,8,0,0,55900.0,21.0,75,14.7,0.0,0,20.0,80.0,21.4,81.0,52627.0,55982.0,52984.0,55644.625,7709.889650214191
2020-08-11 06:00:00+00:00,61637.0,9567.0,6656.0,4411.0,2245.0,6,1,11,8,0,0,58588.0,22.5,69,15.1,0.0,0,21.0,75.0,21.9,78.0,57922.0,60569.0,56594.0,55689.125,7742.560880206068
2020-08-11 07:00:00+00:00,63173.0,16325.0,5414.0,3061.0,2353.0,7,1,11,8,0,0,60135.0,24.5,61,14.8,0.0,0,22.5,69.0,23.9,69.0,61637.0,62427.0,58081.0,55720.208333333336,7772.227491015892
2020-08-11 08:00:00+00:00,65230.0,21810.0,6056.0,3588.0,2468.0,8,1,11,8,0,0,62038.0,26.5,53,15.4,0.0,0,24.5,61.0,25.5,62.0,63173.0,64022.0,60175.0,55770.54166666666,7832.00944274416
2020-08-11 09:00:00+00:00,66576.0,25739.0,7720.0,5314.0,2406.0,9,1,11,8,0,0,63478.0,28.0,47,16.2,0.0,0,26.5,53.0,27.2,55.0,65230.0,65089.0,61201.0,55832.5,7914.380653622661
2020-08-11 10:00:00+00:00,66539.0,27938.0,9821.0,7319.0,2502.0,10,1,11,8,0,0,63335.0,29.2,41,16.5,0.0,0,28.0,47.0,29.4,48.0,66576.0,64287.0,61388.0,55926.333333333336,8031.459733403222
2020-08-11 11:00:00+00:00,66107.0,28162.0,11449.0,8443.0,3006.0,11,1,11,8,0,0,62480.0,30.5,36,16.3,0.0,0,29.2,41.0,30.9,41.0,66539.0,63397.0,59900.0,56039.25,8159.094830710321
2020-08-11 12:00:00+00:00,65399.0,25786.0,12111.0,8667.0,3444.0,12,1,11,8,0,0,61031.0,31.5,28,17.2,0.0,0,30.5,36.0,29.1,46.0,66107.0,62535.0,58537.0,56158.583333333336,8278.304373306391
2020-08-11 13:00:00+00:00,63866.0,21693.0,12196.0,8683.0,3513.0,13,1,11,8,0,0,59859.0,31.3,28,16.1,0.0,1,31.5,28.0,30.3,41.0,65399.0,61953.0,56690.0,56238.29166666666,8345.459481341486
2020-08-11 14:00:00+00:00,62248.0,16621.0,12840.0,9339.0,3501.0,14,1,11,8,0,0,58710.0,31.4,27,15.6,0.0,1,31.3,28.0,30.6,38.0,63866.0,60720.0,55313.0,56301.958333333336,8386.862301186327
2020-08-11 15:00:00+00:00,61830.0,11133.0,13852.0,9979.0,3873.0,15,1,11,8,0,0,58291.0,31.0,28,16.9,0.0,1,31.4,27.0,29.9,38.0,62248.0,60981.0,55234.0,56337.333333333336,8409.216846473693
2020-08-11 16:00:00+00:00,60726.0,5794.0,15432.0,10988.0,4444.0,16,1,11,8,0,0,57902.0,30.5,29,17.9,0.0,1,31.0,28.0,29.5,40.0,61830.0,60373.0,55059.0,56352.04166666666,8416.887633381684
2020-08-11 17:00:00+00:00,59213.0,2018.0,16281.0,11306.0,4976.0,17,1,11,8,0,0,56857.0,29.5,33,18.5,0.0,1,30.5,29.0,28.4,46.0,60726.0,58900.0,54302.0,56365.083333333336,8421.248616067913
2020-08-11 18:00:00+00:00,57187.0,234.0,17653.0,12071.0,5582.0,18,1,11,8,0,0,54944.0,28.0,37,16.2,0.0,0,29.5,33.0,27.6,50.0,59213.0,56284.0,52120.0,56402.708333333336,8422.88767729203
2020-08-11 19:00:00+00:00,55893.0,0.0,19841.0,14259.0,5582.0,19,1,11,8,0,0,52915.0,26.1,42,14.5,0.0,0,28.0,37.0,25.8,57.0,57187.0,55422.0,50457.0,56422.333333333336,8421.051822492487
2020-08-11 20:00:00+00:00,53308.0,0.0,19432.0,14432.0,5000.0,20,1,11,8,0,0,49877.0,25.0,46,14.6,0.0,0,26.1,42.0,25.4,56.0,55893.0,52250.0,46879.0,56466.41666666666,8401.005850319598
2020-08-11 21:00:00+00:00,50032.0,0.0,19040.0,14040.0,5000.0,21,1,11,8,0,0,46361.0,23.8,48,13.2,0.0,0,25.0,46.0,24.6,57.0,53308.0,48413.0,43249.0,56533.875,8339.804154266722
2020-08-11 22:00:00+00:00,46978.0,0.0,18121.0,13189.0,4931.0,22,1,11,8,0,0,44802.0,22.9,49,13.2,0.0,0,23.8,48.0,24.1,60.0,50032.0,45548.0,41111.0,56593.458333333336,8262.655010605136
2020-08-11 23:00:00+00:00,44866.0,0.0,16975.0,12153.0,4822.0,23,1,11,8,0,0,42517.0,22.1,51,12.5,0.0,0,22.9,49.0,23.4,65.0,46978.0,43833.0,39979.0,56636.5,8195.712771082806
2020-08-12 00:00:00+00:00,43623.0,0.0,16403.0,11798.0,4605.0,0,2,12,8,0,0,41476.0,22.0,54,14.3,0.0,0,22.1,51.0,23.2,61.0,44866.0,43331.0,39063.0,56648.66666666666,8175.293052408366
2020-08-12 01:00:00+00:00,43510.0,0.0,15497.0,11151.0,4346.0,1,2,12,8,0,0,41428.0,21.4,53,14.9,0.0,0,22.0,54.0,22.0,65.0,43623.0,43314.0,39305.0,56656.833333333336,8161.479526285286
2020-08-12 02:00:00+00:00,44244.0,0.0,14727.0,10418.0,4309.0,2,2,12,8,0,0,42258.0,20.4,53,15.2,0.0,0,21.4,53.0,21.2,68.0,43510.0,44172.0,40643.0,56659.833333333336,8156.702651496524
2020-08-12 03:00:00+00:00,47138.0,7.0,14194.0,9807.0,4387.0,3,2,12,8,0,0,45175.0,19.5,57,15.1,0.0,0,20.4,53.0,20.5,75.0,44244.0,47102.0,43449.0,56661.333333333336,8154.871671033051
2020-08-12 04:00:00+00:00,52307.0,626.0,13463.0,9393.0,4071.0,4,2,12,8,0,0,51795.0,18.8,63,14.8,0.0,0,19.5,57.0,20.0,80.0,47138.0,52627.0,48320.0,56648.0,8162.013130829242
2020-08-12 05:00:00+00:00,57588.0,3911.0,11316.0,7383.0,3933.0,5,2,12,8,0,0,57757.0,19.5,62,14.5,0.0,0,18.8,63.0,21.0,75.0,52307.0,57922.0,53065.0,56634.083333333336,8160.030951117235
2020-08-12 06:00:00+00:00,61120.0,9972.0,8294.0,4887.0,3407.0,6,2,12,8,0,0,61761.0,21.0,56,14.4,0.0,0,19.5,62.0,22.5,69.0,57588.0,61637.0,56768.0,56612.54166666666,8146.92140829736
2020-08-12 07:00:00+00:00,62861.0,16842.0,6224.0,3412.0,2812.0,7,2,12,8,0,0,62824.0,23.0,49,12.8,0.0,0,21.0,56.0,24.5,61.0,61120.0,63173.0,58282.0,56599.54166666666,8136.239693250028
2020-08-12 08:00:00+00:00,64524.0,22575.0,6158.0,3745.0,2413.0,8,2,12,8,0,0,64328.0,25.1,44,11.4,0.0,0,23.0,49.0,26.5,53.0,62861.0,65230.0,59973.0,56570.125,8104.895398367646
2020-08-12 09:00:00+00:00,65919.0,26450.0,7520.0,5279.0,2240.0,9,2,12,8,0,0,65193.0,27.2,39,12.3,0.0,0,25.1,44.0,28.0,47.0,64524.0,66576.0,61945.0,56542.75,8070.667556302302
2020-08-12 10:00:00+00:00,66198.0,28598.0,8593.0,6300.0,2292.0,10,2,12,8,0,0,64534.0,28.6,35,14.4,0.0,0,27.2,39.0,29.2,41.0,65919.0,66539.0,62007.0,56528.54166666666,8052.584014000658
2020-08-12 11:00:00+00:00,65113.0,28652.0,9237.0,6756.0,2481.0,11,2,12,8,0,0,63953.0,29.5,31,14.8,0.0,0,28.6,35.0,30.5,36.0,66198.0,66107.0,60234.0,56487.125,8003.58454103144
2020-08-12 12:00:00+00:00,63815.0,26872.0,9736.0,6660.0,3076.0,12,2,12,8,0,0,62588.0,29.9,26,13.8,0.0,1,29.5,31.0,31.5,28.0,65113.0,65399.0,59305.0,56421.125,7933.120167525126
2020-08-12 13:00:00+00:00,62860.0,22494.0,9735.0,6023.0,3712.0,13,2,12,8,0,0,61378.0,30.4,24,13.0,0.0,0,29.9,26.0,31.3,28.0,63815.0,63866.0,57695.0,56379.208333333336,7894.637359731554
2020-08-12 14:00:00+00:00,61974.0,17659.0,10202.0,6347.0,3855.0,14,2,12,8,0,0,60015.0,30.6,22,12.9,0.0,0,30.4,24.0,31.4,27.0,62860.0,62248.0,56450.0,56367.79166666666,7885.974693578223
2020-08-12 15:00:00+00:00,60814.0,11869.0,11366.0,7145.0,4221.0,15,2,12,8,0,0,59807.0,30.5,22,12.0,0.0,0,30.6,22.0,31.0,28.0,61974.0,61830.0,56119.0,56325.458333333336,7858.055313023618
2020-08-12 16:00:00+00:00,59677.0,6171.0,13014.0,8382.0,4632.0,16,2,12,8,0,0,59738.0,30.2,23,12.8,0.0,3,30.5,22.0,30.5,29.0,60814.0,60726.0,55160.0,56281.75,7835.398995140318
2020-08-12 17:00:00+00:00,58548.0,2196.0,14286.0,9123.0,5163.0,17,2,12,8,0,0,58584.0,29.5,24,13.0,0.0,3,30.2,23.0,29.5,33.0,59677.0,59213.0,54730.0,56254.04166666666,7825.752407105737
2020-08-12 18:00:00+00:00,56605.0,261.0,15271.0,9872.0,5399.0,18,2,12,8,0,0,56209.0,27.2,31,11.2,0.0,1,29.5,24.0,28.0,37.0,58548.0,57187.0,53148.0,56229.79166666666,7823.637161383021
2020-08-12 19:00:00+00:00,54927.0,0.0,17088.0,12006.0,5082.0,19,2,12,8,0,0,54599.0,25.1,35,13.8,0.0,1,27.2,31.0,26.1,42.0,56605.0,55893.0,51207.0,56189.54166666666,7827.928872503463
2020-08-12 20:00:00+00:00,51560.0,0.0,16910.0,11980.0,4930.0,20,2,12,8,0,0,51679.0,24.2,36,14.3,0.0,0,25.1,35.0,25.0,46.0,54927.0,53308.0,48643.0,56116.708333333336,7863.95431274707
2020-08-12 21:00:00+00:00,48485.0,0.0,15968.0,11061.0,4907.0,21,2,12,8,0,0,47707.0,23.3,37,13.6,0.0,2,24.2,36.0,23.8,48.0,51560.0,50032.0,44340.0,56052.25,7922.12219179566
2020-08-12 22:00:00+00:00,46002.0,0.0,14829.0,9989.0,4840.0,22,2,12,8,0,0,45219.0,22.4,39,11.6,0.0,2,23.3,37.0,22.9,49.0,48485.0,46978.0,41740.0,56011.583333333336,7973.069568276813
2020-08-12 23:00:00+00:00,44369.0,0.0,14290.0,9559.0,4731.0,23,2,12,8,0,0,43047.0,21.5,43,10.0,0.0,1,22.4,39.0,22.1,51.0,46002.0,44866.0,40328.0,55990.875,8003.862406268635
2020-08-13 00:00:00+00:00,43362.0,0.0,14048.0,9493.0,4555.0,0,3,13,8,0,0,42075.0,20.8,46,10.2,0.0,0,21.5,43.0,22.0,54.0,44369.0,43623.0,38804.0,55980.0,8021.55525958718
2020-08-13 01:00:00+00:00,43130.0,0.0,13417.0,8950.0,4467.0,1,3,13,8,0,0,42010.0,20.0,49,9.4,0.0,1,20.8,46.0,21.4,53.0,43362.0,43510.0,39064.0,55964.16666666666,8047.572157066406
2020-08-13 02:00:00+00:00,43843.0,0.0,12236.0,8122.0,4114.0,2,3,13,8,0,0,42764.0,19.8,50,10.5,0.0,0,20.0,49.0,20.4,53.0,43130.0,44244.0,39373.0,55947.458333333336,8073.338515186832
2020-08-13 03:00:00+00:00,46336.0,6.0,10805.0,7177.0,3628.0,3,3,13,8,0,0,45606.0,19.5,51,11.2,0.0,0,19.8,50.0,19.5,57.0,43843.0,47138.0,42488.0,55914.04166666666,8112.950074494101
2020-08-13 04:00:00+00:00,51857.0,605.0,9825.0,6562.0,3263.0,4,3,13,8,0,0,51820.0,19.2,53,9.0,0.0,0,19.5,51.0,18.8,63.0,46336.0,52307.0,48037.0,55895.29166666666,8122.163598446506
2020-08-13 05:00:00+00:00,57375.0,3272.0,7928.0,5150.0,2778.0,5,3,13,8,0,0,57605.0,20.5,51,9.0,0.0,0,19.2,53.0,19.5,62.0,51857.0,57588.0,53269.0,55886.41666666666,8120.349745716348
2020-08-13 06:00:00+00:00,61386.0,7494.0,5500.0,3196.0,2304.0,6,3,13,8,0,0,61499.0,22.3,46,10.9,0.0,0,20.5,51.0,21.0,56.0,57375.0,61120.0,56939.0,55897.5,8127.981497111891
2020-08-13 07:00:00+00:00,63243.0,11903.0,4399.0,2392.0,2008.0,7,3,13,8,0,0,62572.0,24.4,41,11.0,0.0,1,22.3,46.0,23.0,49.0,61386.0,62861.0,58923.0,55913.41666666666,8142.571626237485
2020-08-13 08:00:00+00:00,64859.0,15528.0,4551.0,2622.0,1929.0,8,3,13,8,0,0,63969.0,26.6,38,12.3,0.0,0,24.4,41.0,25.1,44.0,63243.0,64524.0,60679.0,55927.375,8158.246059436204
2020-08-13 09:00:00+00:00,66403.0,17276.0,5127.0,3182.0,1945.0,9,3,13,8,0,0,65017.0,28.8,35,13.9,0.0,0,26.6,38.0,27.2,39.0,64859.0,65919.0,62375.0,55947.54166666666,8184.5743029145715
2020-08-13 10:00:00+00:00,66212.0,17930.0,5725.0,3852.0,1873.0,10,3,13,8,0,0,64525.0,30.0,34,15.5,0.0,1,28.8,35.0,28.6,35.0,66403.0,66198.0,62205.0,55948.125,8185.337103958321
2020-08-13 11:00:00+00:00,64556.0,17591.0,6307.0,4253.0,2054.0,11,3,13,8,0,0,63824.0,31.0,33,13.7,0.0,0,30.0,34.0,29.5,31.0,66212.0,65113.0,61387.0,55924.91666666666,8158.968796290532
2020-08-13 12:00:00+00:00,63375.0,16536.0,7253.0,4702.0,2550.0,12,3,13,8,0,0,62600.0,31.6,27,10.2,0.0,1,31.0,33.0,29.9,26.0,64556.0,63815.0,60136.0,55906.583333333336,8140.94325224257
2020-08-13 13:00:00+00:00,62369.0,14266.0,7957.0,5121.0,2835.0,13,3,13,8,0,0,61398.0,31.0,30,6.1,0.0,2,31.6,27.0,30.4,24.0,63375.0,62860.0,59158.0,55886.125,8123.307295583504
2020-08-13 14:00:00+00:00,61411.0,11438.0,8538.0,5435.0,3104.0,14,3,13,8,0,0,60068.0,30.9,31,3.3,0.0,1,31.0,30.0,30.6,22.0,62369.0,61974.0,57878.0,55862.66666666666,8105.756428326984
2020-08-13 15:00:00+00:00,61134.0,8148.0,8654.0,5672.0,2981.0,15,3,13,8,0,0,59794.0,31.0,31,3.6,0.0,1,30.9,31.0,30.5,22.0,61411.0,60814.0,57888.0,55876.0,8114.513551280505
2020-08-13 16:00:00+00:00,60522.0,4717.0,9091.0,5849.0,3241.0,16,3,13,8,0,0,59774.0,30.3,32,7.7,0.0,2,31.0,31.0,30.2,23.0,61134.0,59677.0,57128.0,55911.208333333336,8133.533800578128
2020-08-13 17:00:00+00:00,58694.0,1845.0,9022.0,5574.0,3448.0,17,3,13,8,0,0,58744.0,29.6,31,9.9,0.0,3,30.3,32.0,29.5,24.0,60522.0,58548.0,55894.0,55917.29166666666,8135.64601255909
2020-08-13 18:00:00+00:00,56025.0,198.0,9174.0,5661.0,3514.0,18,3,13,8,0,0,56601.0,28.3,33,7.7,0.0,3,29.6,31.0,27.2,31.0,58694.0,56605.0,53926.0,55893.125,8134.375715938218
2020-08-13 19:00:00+00:00,55269.0,0.0,9763.0,6155.0,3608.0,19,3,13,8,0,0,54463.0,26.5,35,8.2,0.0,2,28.3,33.0,25.1,35.0,56025.0,54927.0,52712.0,55907.375,8132.909077977824
2020-08-13 20:00:00+00:00,51580.0,0.0,9494.0,5749.0,3745.0,20,3,13,8,0,0,51420.0,25.9,34,15.0,0.0,2,26.5,35.0,24.2,36.0,55269.0,51560.0,49982.0,55908.208333333336,8132.445270959213
2020-08-13 21:00:00+00:00,47996.0,0.0,8851.0,5099.0,3752.0,21,3,13,8,0,0,48012.0,24.8,37,11.7,0.1,51,25.9,34.0,23.3,37.0,51580.0,48485.0,45624.0,55887.833333333336,8152.439953069738
2020-08-13 22:00:00+00:00,45811.0,0.0,7931.0,4457.0,3474.0,22,3,13,8,0,0,45038.0,24.8,37,12.1,0.0,3,24.8,37.0,22.4,39.0,47996.0,46002.0,42615.0,55879.875,8162.596892360655
2020-08-13 23:00:00+00:00,43831.0,0.0,6700.0,3798.0,2902.0,23,3,13,8,0,0,42595.0,24.0,40,7.0,0.2,51,24.8,37.0,21.5,43.0,45811.0,44369.0,40705.0,55857.458333333336,8196.25261657497
2020-08-14 00:00:00+00:00,42942.0,0.0,6068.0,3575.0,2493.0,0,4,14,8,0,0,41616.0,22.6,70,8.8,0.0,3,24.0,40.0,20.8,46.0,43831.0,43362.0,40152.0,55839.958333333336,8224.491645340593
2020-08-14 01:00:00+00:00,42897.0,0.0,5333.0,3369.0,1964.0,1,4,14,8,0,0,41578.0,22.0,72,8.7,0.0,3,22.6,70.0,20.0,49.0,42942.0,43130.0,39858.0,55830.25,8240.269393285325
2020-08-14 02:00:00+00:00,43550.0,0.0,5094.0,3479.0,1615.0,2,4,14,8,0,0,42449.0,22.1,65,14.1,0.0,3,22.0,72.0,19.8,50.0,42897.0,43843.0,40554.0,55818.04166666666,8258.996972889036
2020-08-14 03:00:00+00:00,46206.0,3.0,5231.0,3724.0,1507.0,3,4,14,8,0,0,45304.0,21.8,63,14.3,0.0,3,22.1,65.0,19.5,51.0,43550.0,46336.0,43416.0,55812.625,8265.52620599308
2020-08-14 04:00:00+00:00,51856.0,406.0,5202.0,3775.0,1427.0,4,4,14,8,0,0,51668.0,21.6,64,16.7,0.0,3,21.8,63.0,19.2,53.0,46206.0,51857.0,48160.0,55812.583333333336,8265.547015837265
2020-08-14 05:00:00+00:00,56325.0,2067.0,4036.0,2866.0,1170.0,5,4,14,8,0,0,56995.0,21.6,63,15.0,0.0,3,21.6,64.0,20.5,51.0,51856.0,57375.0,53574.0,55768.833333333336,8259.694276196526
2020-08-14 06:00:00+00:00,59260.0,5112.0,3220.0,2281.0,939.0,6,4,14,8,0,0,60688.0,23.5,58,13.5,0.0,2,21.6,63.0,22.3,46.0,56325.0,61386.0,58377.0,55680.25,8208.071304726824
2020-08-14 07:00:00+00:00,61039.0,8913.0,2470.0,1823.0,647.0,7,4,14,8,0,0,62259.0,25.3,51,14.2,0.0,3,23.5,58.0,24.4,41.0,59260.0,63243.0,60287.0,55588.41666666666,8131.753668913342
2020-08-14 08:00:00+00:00,63102.0,12422.0,2030.0,1604.0,426.0,8,4,14,8,0,0,63548.0,26.4,46,12.3,0.0,3,25.3,51.0,26.6,38.0,61039.0,64859.0,61603.0,55515.208333333336,8052.183608671319
2020-08-14 09:00:00+00:00,64290.0,15029.0,1829.0,1397.0,432.0,9,4,14,8,0,0,64922.0,27.6,42,15.5,0.0,3,26.4,46.0,28.8,35.0,63102.0,66403.0,62681.0,55427.16666666666,7938.713972441205
2020-08-14 10:00:00+00:00,63337.0,16963.0,1880.0,1390.0,490.0,10,4,14,8,0,0,64349.0,28.0,41,16.8,0.0,3,27.6,42.0,30.0,34.0,64290.0,66212.0,62285.0,55307.375,7789.183028056692
2020-08-14 11:00:00+00:00,61737.0,18189.0,2126.0,1671.0,455.0,11,4,14,8,0,0,62917.0,28.2,41,15.8,0.0,3,28.0,41.0,31.0,33.0,63337.0,64556.0,60768.0,55189.91666666666,7663.90030068513
2020-08-14 12:00:00+00:00,60222.0,18036.0,2198.0,1927.0,271.0,12,4,14,8,0,0,61247.0,26.9,46,17.1,0.0,3,28.2,41.0,31.6,27.0,61737.0,63375.0,59094.0,55058.54166666666,7543.570564908537
2020-08-14 13:00:00+00:00,59268.0,16237.0,2454.0,2234.0,220.0,13,4,14,8,0,0,59926.0,25.1,54,17.7,0.0,3,26.9,46.0,31.0,30.0,60222.0,62369.0,58058.0,54929.333333333336,7438.739874974587
2020-08-14 14:00:00+00:00,58793.0,12943.0,2775.0,2535.0,240.0,14,4,14,8,0,0,58932.0,24.1,58,14.2,0.0,3,25.1,54.0,30.9,31.0,59268.0,61411.0,56821.0,54820.25,7358.319481169398
2020-08-14 15:00:00+00:00,58412.0,8918.0,2918.0,2427.0,492.0,15,4,14,8,0,0,58310.0,25.1,54,11.6,0.0,3,24.1,58.0,31.0,31.0,58793.0,61134.0,56701.0,54706.833333333336,7277.303661364598
2020-08-14 16:00:00+00:00,57271.0,5086.0,3183.0,2352.0,831.0,16,4,14,8,0,0,57994.0,25.4,52,11.7,0.0,2,25.1,54.0,30.3,32.0,58412.0,60522.0,56016.0,54571.375,7194.136590866463
2020-08-14 17:00:00+00:00,55974.0,1838.0,3053.0,1983.0,1070.0,17,4,14,8,0,0,56683.0,24.8,55,8.8,0.0,3,25.4,52.0,29.6,31.0,57271.0,58694.0,54153.0,54458.04166666666,7147.641395588314
2020-08-14 18:00:00+00:00,53312.0,196.0,2766.0,1470.0,1296.0,18,4,14,8,0,0,54227.0,24.0,59,4.6,0.0,3,24.8,55.0,28.3,33.0,55974.0,56025.0,51915.0,54345.0,7143.234117133072
2020-08-14 19:00:00+00:00,51791.0,0.0,2957.0,1430.0,1527.0,19,4,14,8,0,0,52463.0,22.2,68,5.7,0.0,3,24.0,59.0,26.5,35.0,53312.0,55269.0,50514.0,54200.083333333336,7158.935960022965
2020-08-14 20:00:00+00:00,48636.0,0.0,3226.0,1465.0,1761.0,20,4,14,8,0,0,49439.0,21.8,70,5.7,0.0,3,22.2,68.0,25.9,34.0,51791.0,51580.0,47771.0,54077.41666666666,7230.645619839889
2020-08-14 21:00:00+00:00,45272.0,0.0,3289.0,1451.0,1839.0,21,4,14,8,0,0,46180.0,21.2,72,6.0,0.0,3,21.8,70.0,24.8,37.0,48636.0,47996.0,44388.0,53963.91666666666,7350.640285134947
2020-08-14 22:00:00+00:00,42335.0,0.0,3011.0,1439.0,1572.0,22,4,14,8,0,0,42531.0,21.2,72,4.0,0.0,3,21.2,72.0,24.8,37.0,45272.0,45811.0,41927.0,53819.083333333336,7549.8119810545395
2020-08-14 23:00:00+00:00,40486.0,0.0,2683.0,1400.0,1283.0,23,4,14,8,0,0,40317.0,20.0,77,4.6,0.0,3,21.2,72.0,24.0,40.0,42335.0,43831.0,40073.0,53679.708333333336,7769.88415491481
2020-08-15 00:00:00+00:00,39016.0,0.0,2375.0,1297.0,1078.0,0,5,15,8,1,0,38970.0,20.8,68,6.1,0.0,3,20.0,77.0,22.6,70.0,40486.0,42942.0,38602.0,53516.125,8042.331017875718
2020-08-15 01:00:00+00:00,38763.0,0.0,2006.0,1113.0,893.0,1,5,15,8,1,0,38353.0,20.0,72,3.9,0.0,3,20.8,68.0,22.0,72.0,39016.0,42897.0,37986.0,53343.875,8319.165480265567
2020-08-15 02:00:00+00:00,38641.0,0.0,1937.0,867.0,1070.0,2,5,15,8,1,0,38263.0,19.2,77,5.1,0.0,3,20.0,72.0,22.1,65.0,38763.0,43550.0,37988.0,53139.333333333336,8625.156027154066
2020-08-15 03:00:00+00:00,39359.0,2.0,2078.0,771.0,1307.0,3,5,15,8,1,0,38580.0,19.2,76,4.7,0.0,2,19.2,77.0,21.8,63.0,38641.0,46206.0,38329.0,52854.04166666666,8970.772258352677
2020-08-15 04:00:00+00:00,40146.0,373.0,2341.0,837.0,1504.0,4,5,15,8,1,0,39506.0,19.4,76,4.0,0.0,1,19.2,76.0,21.6,64.0,39359.0,51856.0,39693.0,52366.125,9338.336353615585
2020-08-15 05:00:00+00:00,42505.0,2417.0,2335.0,882.0,1454.0,5,5,15,8,1,0,42836.0,20.0,74,3.2,0.0,1,19.4,76.0,21.6,63.0,40146.0,56325.0,43308.0,51790.29166666666,9508.154790490336
2020-08-15 06:00:00+00:00,45947.0,6031.0,1825.0,519.0,1306.0,6,5,15,8,1,0,47424.0,22.0,66,3.3,0.0,1,20.0,74.0,23.5,58.0,42505.0,59260.0,47106.0,51235.583333333336,9441.53141556022
2020-08-15 07:00:00+00:00,48699.0,10444.0,1452.0,219.0,1234.0,7,5,15,8,1,0,50534.0,24.0,55,1.8,0.0,1,22.0,66.0,25.3,51.0,45947.0,61039.0,49655.0,50721.41666666666,9217.800161580635
2020-08-15 08:00:00+00:00,50355.0,15222.0,1425.0,233.0,1192.0,8,5,15,8,1,0,52508.0,25.7,48,0.5,0.0,1,24.0,55.0,26.4,46.0,48699.0,63102.0,51447.0,50190.29166666666,8832.611221953743
2020-08-15 09:00:00+00:00,51986.0,18906.0,1405.0,417.0,988.0,9,5,15,8,1,0,53979.0,27.0,43,1.1,0.0,1,25.7,48.0,27.6,42.0,50355.0,64290.0,52609.0,49677.625,8320.901982944923
2020-08-15 10:00:00+00:00,51867.0,20718.0,1531.0,654.0,877.0,10,5,15,8,1,0,53060.0,28.0,39,3.4,0.0,1,27.0,43.0,28.0,41.0,51986.0,63337.0,52605.0,49199.708333333336,7816.35286617849
2020-08-15 11:00:00+00:00,50879.0,20974.0,1602.0,794.0,808.0,11,5,15,8,1,0,51167.0,28.5,38,3.7,0.0,1,28.0,39.0,28.2,41.0,51867.0,61737.0,50993.0,48747.29166666666,7360.049494629688
2020-08-15 12:00:00+00:00,49344.0,19445.0,1699.0,880.0,820.0,12,5,15,8,1,0,49514.0,29.5,33,10.9,0.0,1,28.5,38.0,26.9,46.0,50879.0,60222.0,50051.0,48294.04166666666,6945.984867590013
2020-08-15 13:00:00+00:00,48489.0,17139.0,2029.0,1125.0,904.0,13,5,15,8,1,0,48987.0,29.8,33,12.4,0.0,1,29.5,33.0,25.1,54.0,49344.0,59268.0,49189.0,47844.91666666666,6542.314979966435
